"2016-02-24 22:50:00 UTC"	["ninth", 35]
"2016-02-24 22:50:00 UTC"	["none", 10307]
"2016-02-24 22:50:00 UTC"	["not-grade-specific", 1]
"2016-02-24 22:50:00 UTC"	["other", 1]
"2016-02-24 22:50:00 UTC"	["pre-k", 210]
"2016-02-24 22:50:00 UTC"	["prek-k", 425]
"2016-02-24 22:50:00 UTC"	["second", 411]
"2016-02-24 22:50:00 UTC"	["seventh", 46]
"2016-02-24 22:50:00 UTC"	["sixth", 126]
"2016-02-24 22:50:00 UTC"	["staff", 2]
"2016-02-24 22:50:00 UTC"	["tenth", 4]
"2016-02-24 22:50:00 UTC"	["third", 332]
"2016-02-24 22:50:00 UTC"	["twelfth", 2]
"2016-02-24 23:00:00 UTC"	["1-2", 221]
"2016-02-24 23:00:00 UTC"	["3-5", 193]
"2016-02-24 23:00:00 UTC"	["6-8", 143]
"2016-02-24 23:00:00 UTC"	["9-12", 47]
"2016-02-24 23:00:00 UTC"	["eighth", 21]
"2016-02-24 23:00:00 UTC"	["eleventh", 6]
"2016-02-24 23:00:00 UTC"	["fifth", 149]
"2016-02-24 23:00:00 UTC"	["first", 633]
"2016-02-24 23:00:00 UTC"	["fourth", 269]
"2016-02-24 23:00:00 UTC"	["higher-education", 5]
"2016-02-24 23:00:00 UTC"	["homeschooler", 3]
"2016-02-24 23:00:00 UTC"	["kindergarten", 534]
"2016-02-24 23:00:00 UTC"	["ninth", 11]
"2016-02-24 23:00:00 UTC"	["none", 9756]
"2016-02-24 23:00:00 UTC"	["not-grade-specific", 2]
"2016-02-24 23:00:00 UTC"	["other", 1]
"2016-02-24 23:00:00 UTC"	["pre-k", 131]
"2016-02-24 23:00:00 UTC"	["prek-k", 270]
"2016-02-24 23:00:00 UTC"	["second", 404]
"2016-02-24 23:00:00 UTC"	["seventh", 37]
"2016-02-24 23:00:00 UTC"	["sixth", 117]
"2016-02-24 23:00:00 UTC"	["tenth", 12]
"2016-02-24 23:00:00 UTC"	["third", 291]
"2016-02-24 23:00:00 UTC"	["twelfth", 2]
"2016-02-24 23:10:00 UTC"	["1-2", 302]
"2016-02-24 23:10:00 UTC"	["3-5", 173]
"2016-02-24 23:10:00 UTC"	["6-8", 125]
"2016-02-24 23:10:00 UTC"	["9-12", 51]
"2016-02-24 23:10:00 UTC"	["adult-education", 5]
"2016-02-24 23:10:00 UTC"	["eighth", 29]
"2016-02-24 23:10:00 UTC"	["eleventh", 12]
"2016-02-24 23:10:00 UTC"	["fifth", 134]
"2016-02-24 23:10:00 UTC"	["first", 663]
"2016-02-24 23:10:00 UTC"	["fourth", 161]
"2016-02-24 23:10:00 UTC"	["higher-education", 1]
"2016-02-24 23:10:00 UTC"	["homeschooler", 1]
"2016-02-24 23:10:00 UTC"	["kindergarten", 553]
"2016-02-24 23:10:00 UTC"	["ninth", 17]
"2016-02-24 23:10:00 UTC"	["none", 9789]
"2016-02-24 23:10:00 UTC"	["not-grade-specific", 2]
"2016-02-24 23:10:00 UTC"	["other", 2]
"2016-02-24 23:10:00 UTC"	["pre-k", 115]
"2016-02-24 23:10:00 UTC"	["prek-k", 313]
"2016-02-24 23:10:00 UTC"	["second", 407]
"2016-02-24 23:10:00 UTC"	["seventh", 32]
"2016-02-24 23:10:00 UTC"	["sixth", 114]
"2016-02-24 23:10:00 UTC"	["tenth", 4]
"2016-02-24 23:10:00 UTC"	["third", 353]
"2016-02-24 23:10:00 UTC"	["twelfth", 12]
"2016-02-24 23:20:00 UTC"	["1-2", 336]
"2016-02-24 23:20:00 UTC"	["3-5", 212]
"2016-02-24 23:20:00 UTC"	["6-8", 133]
"2016-02-24 23:20:00 UTC"	["9-12", 70]
"2016-02-24 23:20:00 UTC"	["adult-education", 4]
"2016-02-24 23:20:00 UTC"	["eighth", 52]
"2016-02-24 23:20:00 UTC"	["eleventh", 1]
"2016-02-24 23:20:00 UTC"	["fifth", 188]
"2016-02-24 23:20:00 UTC"	["first", 748]
"2016-02-24 23:20:00 UTC"	["fourth", 175]
"2016-02-24 23:20:00 UTC"	["higher-education", 1]
"2016-02-24 23:20:00 UTC"	["homeschooler", 4]
"2016-02-24 23:20:00 UTC"	["kindergarten", 612]
"2016-02-24 23:20:00 UTC"	["ninth", 29]
"2016-02-24 23:20:00 UTC"	["none", 9881]
"2016-02-24 23:20:00 UTC"	["not-grade-specific", 9]
"2016-02-24 23:20:00 UTC"	["other", 5]
"2016-02-24 23:20:00 UTC"	["pre-k", 96]
"2016-02-24 23:20:00 UTC"	["prek-k", 372]
"2016-02-24 23:20:00 UTC"	["second", 316]
"2016-02-24 23:20:00 UTC"	["seventh", 32]
"2016-02-24 23:20:00 UTC"	["sixth", 111]
"2016-02-24 23:20:00 UTC"	["tenth", 6]
"2016-02-24 23:20:00 UTC"	["third", 332]
"2016-02-24 23:30:00 UTC"	["1-2", 252]
"2016-02-24 23:30:00 UTC"	["3-5", 217]
"2016-02-24 23:30:00 UTC"	["6-8", 194]
"2016-02-24 23:30:00 UTC"	["9-12", 87]
"2016-02-24 23:30:00 UTC"	["eighth", 51]
"2016-02-24 23:30:00 UTC"	["eleventh", 1]
"2016-02-24 23:30:00 UTC"	["fifth", 167]
"2016-02-24 23:30:00 UTC"	["first", 731]
"2016-02-24 23:30:00 UTC"	["fourth", 227]
"2016-02-24 23:30:00 UTC"	["homeschooler", 1]
"2016-02-24 23:30:00 UTC"	["kindergarten", 609]
"2016-02-24 23:30:00 UTC"	["ninth", 22]
"2016-02-24 23:30:00 UTC"	["none", 9152]
"2016-02-24 23:30:00 UTC"	["not-grade-specific", 2]
"2016-02-24 23:30:00 UTC"	["other", 1]
"2016-02-24 23:30:00 UTC"	["pre-k", 126]
"2016-02-24 23:30:00 UTC"	["prek-k", 321]
"2016-02-24 23:30:00 UTC"	["second", 413]
"2016-02-24 23:30:00 UTC"	["seventh", 39]
"2016-02-24 23:30:00 UTC"	["sixth", 104]
"2016-02-24 23:30:00 UTC"	["tenth", 10]
"2016-02-24 23:30:00 UTC"	["third", 317]
"2016-02-24 23:30:00 UTC"	["twelfth", 1]
"2016-02-24 23:40:00 UTC"	["1-2", 74]
"2016-02-24 23:40:00 UTC"	["3-5", 57]
"2016-02-24 23:40:00 UTC"	["6-8", 61]
"2016-02-24 23:40:00 UTC"	["9-12", 45]
"2016-02-24 23:40:00 UTC"	["eighth", 10]
"2016-02-24 23:40:00 UTC"	["eleventh", 3]
"2016-02-24 23:40:00 UTC"	["fifth", 54]
"2016-02-24 23:40:00 UTC"	["first", 178]
"2016-02-24 23:40:00 UTC"	["fourth", 63]
"2016-02-24 23:40:00 UTC"	["kindergarten", 169]
"2016-02-24 23:40:00 UTC"	["ninth", 3]
"2016-02-24 23:40:00 UTC"	["none", 2650]
"2016-02-24 23:40:00 UTC"	["not-grade-specific", 2]
"2016-02-24 23:40:00 UTC"	["pre-k", 29]
"2016-02-24 23:40:00 UTC"	["prek-k", 75]
"2016-02-24 23:40:00 UTC"	["second", 111]
"2016-02-24 23:40:00 UTC"	["seventh", 18]
"2016-02-24 23:40:00 UTC"	["sixth", 25]
"2016-02-24 23:40:00 UTC"	["tenth", 4]
"2016-02-24 23:40:00 UTC"	["third", 111]
"2016-02-24 23:40:00 UTC"	["twelfth", 6]
"2016-02-25 00:00:00 UTC"	["1-2", 235]
"2016-02-25 00:00:00 UTC"	["3-5", 158]
"2016-02-25 00:00:00 UTC"	["6-8", 92]
"2016-02-25 00:00:00 UTC"	["9-12", 53]
"2016-02-25 00:00:00 UTC"	["adult-education", 4]
"2016-02-25 00:00:00 UTC"	["eighth", 41]
"2016-02-25 00:00:00 UTC"	["eleventh", 1]
"2016-02-25 00:00:00 UTC"	["fifth", 169]
"2016-02-25 00:00:00 UTC"	["first", 485]
"2016-02-25 00:00:00 UTC"	["fourth", 211]
"2016-02-25 00:00:00 UTC"	["higher-education", 7]
"2016-02-25 00:00:00 UTC"	["homeschooler", 3]
"2016-02-25 00:00:00 UTC"	["kindergarten", 542]
"2016-02-25 00:00:00 UTC"	["ninth", 17]
"2016-02-25 00:00:00 UTC"	["none", 9143]
"2016-02-25 00:00:00 UTC"	["other", 8]
"2016-02-25 00:00:00 UTC"	["pre-k", 160]
"2016-02-25 00:00:00 UTC"	["prek-k", 365]
"2016-02-25 00:00:00 UTC"	["second", 440]
"2016-02-25 00:00:00 UTC"	["seventh", 59]
"2016-02-25 00:00:00 UTC"	["sixth", 81]
"2016-02-25 00:00:00 UTC"	["tenth", 7]
"2016-02-25 00:00:00 UTC"	["third", 281]
"2016-02-25 00:00:00 UTC"	["twelfth", 10]
"2016-02-25 00:10:00 UTC"	["1-2", 277]
"2016-02-25 00:10:00 UTC"	["3-5", 188]
"2016-02-25 00:10:00 UTC"	["6-8", 86]
"2016-02-25 00:10:00 UTC"	["9-12", 48]
"2016-02-25 00:10:00 UTC"	["adult-education", 1]
"2016-02-25 00:10:00 UTC"	["eighth", 22]
"2016-02-25 00:10:00 UTC"	["eleventh", 3]
"2016-02-25 00:10:00 UTC"	["fifth", 187]
"2016-02-25 00:10:00 UTC"	["first", 591]
"2016-02-25 00:10:00 UTC"	["fourth", 169]
"2016-02-25 00:10:00 UTC"	["higher-education", 1]
"2016-02-25 00:10:00 UTC"	["homeschooler", 2]
"2016-02-25 00:10:00 UTC"	["kindergarten", 540]
"2016-02-25 00:10:00 UTC"	["ninth", 30]
"2016-02-25 00:10:00 UTC"	["none", 9178]
"2016-02-25 00:10:00 UTC"	["other", 2]
"2016-02-25 00:10:00 UTC"	["pre-k", 88]
"2016-02-25 00:10:00 UTC"	["prek-k", 374]
"2016-02-25 00:10:00 UTC"	["second", 419]
"2016-02-25 00:10:00 UTC"	["seventh", 47]
"2016-02-25 00:10:00 UTC"	["sixth", 112]
"2016-02-25 00:10:00 UTC"	["tenth", 7]
"2016-02-25 00:10:00 UTC"	["third", 249]
"2016-02-25 00:10:00 UTC"	["twelfth", 3]
"2016-02-25 00:20:00 UTC"	["1-2", 266]
"2016-02-25 00:20:00 UTC"	["3-5", 181]
"2016-02-25 00:20:00 UTC"	["6-8", 98]
"2016-02-25 00:20:00 UTC"	["9-12", 111]
"2016-02-25 00:20:00 UTC"	["adult-education", 2]
"2016-02-25 00:20:00 UTC"	["eighth", 23]
"2016-02-25 00:20:00 UTC"	["eleventh", 8]
"2016-02-25 00:20:00 UTC"	["fifth", 151]
"2016-02-25 00:20:00 UTC"	["first", 623]
"2016-02-25 00:20:00 UTC"	["fourth", 211]
"2016-02-25 00:20:00 UTC"	["higher-education", 1]
"2016-02-25 00:20:00 UTC"	["homeschooler", 3]
"2016-02-25 00:20:00 UTC"	["kindergarten", 393]
"2016-02-25 00:20:00 UTC"	["ninth", 21]
"2016-02-25 00:20:00 UTC"	["none", 9721]
"2016-02-25 00:20:00 UTC"	["other", 3]
"2016-02-25 00:20:00 UTC"	["pre-k", 114]
"2016-02-25 00:20:00 UTC"	["prek-k", 314]
"2016-02-25 00:20:00 UTC"	["second", 392]
"2016-02-25 00:20:00 UTC"	["seventh", 32]
"2016-02-25 00:20:00 UTC"	["sixth", 96]
"2016-02-25 00:20:00 UTC"	["tenth", 27]
"2016-02-25 00:20:00 UTC"	["third", 256]
"2016-02-25 00:20:00 UTC"	["twelfth", 7]
"2016-02-25 00:30:00 UTC"	["1-2", 313]
"2016-02-25 00:30:00 UTC"	["3-5", 170]
"2016-02-25 00:30:00 UTC"	["6-8", 119]
"2016-02-25 00:30:00 UTC"	["9-12", 100]
"2016-02-25 00:30:00 UTC"	["eighth", 33]
"2016-02-25 00:30:00 UTC"	["eleventh", 1]
"2016-02-25 00:30:00 UTC"	["fifth", 121]
"2016-02-25 00:30:00 UTC"	["first", 528]
"2016-02-25 00:30:00 UTC"	["fourth", 203]
"2016-02-25 00:30:00 UTC"	["homeschooler", 2]
"2016-02-25 00:30:00 UTC"	["kindergarten", 408]
"2016-02-25 00:30:00 UTC"	["ninth", 23]
"2016-02-25 00:30:00 UTC"	["none", 9285]
"2016-02-25 00:30:00 UTC"	["not-grade-specific", 6]
"2016-02-25 00:30:00 UTC"	["other", 2]
"2016-02-25 00:30:00 UTC"	["pre-k", 121]
"2016-02-25 00:30:00 UTC"	["prek-k", 307]
"2016-02-25 00:30:00 UTC"	["second", 458]
"2016-02-25 00:30:00 UTC"	["seventh", 39]
"2016-02-25 00:30:00 UTC"	["sixth", 85]
"2016-02-25 00:30:00 UTC"	["staff", 5]
"2016-02-25 00:30:00 UTC"	["tenth", 19]
"2016-02-25 00:30:00 UTC"	["third", 295]
"2016-02-25 00:40:00 UTC"	["1-2", 269]
"2016-02-25 00:40:00 UTC"	["3-5", 133]
